mo_name,sp_code,sp_name,st,boattype,area,trips,v_trips,boatsonf,month,tot_area,n_area,p_area,year,state,n,malb,mskj,myft,mbet,mwhm,mbum,msai,mwah,mblushk,mthrshk,mbethrsh,msfnmako,mlfnmako,mdskyshk,mhmmrshk,mltunny,mbon,mkmack,msmack,mblktun,msbarshk,mswd,mmakoshk,mwshk,mtgrshk,mstgrshk,mambrjk,mdol,mysbft,msbft,mlschbft,msmdbft,mlgmdbft,mlgbft,muncbft,mporbgl,salb,sskj,syft,sbet,swhm,sbum,ssai,swah,sblushk,sthrshk,sbethrsh,ssfnmako,slfnmako,sdskyshk,shmmrshk,sltunny,sbon,skmack,ssmack,sblktun,ssbarshk,sswd,smakoshk,swshk,stgrshk,sstgrshk,sambrjk,sdol,sysbft,ssbft,slschbft,ssmdbft,slgmdbft,slgbft,suncbft,sporbgl,intrcept,inframe,outframe,p_frame,vp_frame,exfactor,vxfactor,tottrips,vartrips,calb,valb,cskj,vskj,cyft,vyft,cbet,vbet,cwhm,vwhm,cbum,vbum,csai,vsai,cwah,vwah,cblushk,vblushk,cthrshk,vthrshk,cbethrsh,vbethrsh,csfnmako,vsfnmako,clfnmako,vlfnmako,cdskyshk,vdskyshk,chmmrshk,vhmmrshk,cltunny,vltunny,cbon,vbon,ckmack,vkmack,csmack,vsmack,cblktun,vblktun,csbarshk,vsbarshk,cswd,vswd,cmakoshk,vmakoshk,cwshk,vwshk,ctgrshk,vtgrshk,cstgrshk,vstgrshk,cambrjk,vambrjk,cdol,vdol,cysbft,vysbft,csbft,vsbft,clschbft,vlschbft,csmdbft,vsmdbft,clgmdbft,vlgmdbft,clgbft,vlgbft,cuncbft,vuncbft,cporbgl,vporbgl,kept,var_kept,meankept,s2_kept,alive,var_alive,dead,var_dead,weighed,var_weighed
June,4678,bluefin tuna - large school,VA,1,2,379.50363196,13227.200412,1161,6,,,1,2011,VA,74,0,0.0675675676,0.5405405405,0,0,0,0,0,0,0,0,0,0,0,0,0.0405405405,0,0,0,0,0,0,0,0,0,0,0.1486486486,2.5135135135,0,0.2972972973,0.0135135135,0,0,0,0.0135135135,0,0,0.1186597556,2.6079229915,0,0,0,0,0,0,0,0,0,0,0,0,0.0668271011,0,0,0,0,0,0,0,0,0,0,0.8132173269,39.321732692,0,0.2117734173,0.0135135135,0,0,0,0.0135135135,0,72,47,25,0.6527777778,0.003148041,1.5319148936,0.0175813848,581.36726598,33340.67911,0,0,39.281572026,640.71766877,314.25257621,20478.054522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.568943216,329.91402628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.419458457,4084.6069298,1461.2744794,372519.92619,0,0,172.83891691,3818.6789994,7.8563144052,61.721676033,0,0,0,0,0,0,7.8563144052,61.721676033,0,0,7.8563144052,61.721676033,0.0135135135,0.0135135135,7.8563144052,61.721676033,0,0,0,0
June,4679,bluefin tuna - large medium,VA,1,2,379.50363196,13227.200412,1161,6,,,1,2011,VA,74,0,0.0675675676,0.5405405405,0,0,0,0,0,0,0,0,0,0,0,0,0.0405405405,0,0,0,0,0,0,0,0,0,0,0.1486486486,2.5135135135,0,0.2972972973,0.0135135135,0,0,0,0.0135135135,0,0,0.1186597556,2.6079229915,0,0,0,0,0,0,0,0,0,0,0,0,0.0668271011,0,0,0,0,0,0,0,0,0,0,0.8132173269,39.321732692,0,0.2117734173,0.0135135135,0,0,0,0.0135135135,0,72,47,25,0.6527777778,0.003148041,1.5319148936,0.0175813848,581.36726598,33340.67911,0,0,39.281572026,640.71766877,314.25257621,20478.054522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.568943216,329.91402628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.419458457,4084.6069298,1461.2744794,372519.92619,0,0,172.83891691,3818.6789994,7.8563144052,61.721676033,0,0,0,0,0,0,7.8563144052,61.721676033,0,0,0,0,0,0,0,0,0,0,0,0
June,4681,little tunny,VA,1,2,379.50363196,13227.200412,1161,6,,,1,2011,VA,74,0,0.0675675676,0.5405405405,0,0,0,0,0,0,0,0,0,0,0,0,0.0405405405,0,0,0,0,0,0,0,0,0,0,0.1486486486,2.5135135135,0,0.2972972973,0.0135135135,0,0,0,0.0135135135,0,0,0.1186597556,2.6079229915,0,0,0,0,0,0,0,0,0,0,0,0,0.0668271011,0,0,0,0,0,0,0,0,0,0,0.8132173269,39.321732692,0,0.2117734173,0.0135135135,0,0,0,0.0135135135,0,72,47,25,0.6527777778,0.003148041,1.5319148936,0.0175813848,581.36726598,33340.67911,0,0,39.281572026,640.71766877,314.25257621,20478.054522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.568943216,329.91402628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.419458457,4084.6069298,1461.2744794,372519.92619,0,0,172.83891691,3818.6789994,7.8563144052,61.721676033,0,0,0,0,0,0,7.8563144052,61.721676033,0,0,23.568943216,329.91402628,0.0405405405,0.0668271011,62.850515241,2258.329331,0,0,0,0
June,4691,bigeye tuna,VA,1,2,379.50363196,13227.200412,1161,6,,,1,2011,VA,74,0,0.0675675676,0.5405405405,0,0,0,0,0,0,0,0,0,0,0,0,0.0405405405,0,0,0,0,0,0,0,0,0,0,0.1486486486,2.5135135135,0,0.2972972973,0.0135135135,0,0,0,0.0135135135,0,0,0.1186597556,2.6079229915,0,0,0,0,0,0,0,0,0,0,0,0,0.0668271011,0,0,0,0,0,0,0,0,0,0,0.8132173269,39.321732692,0,0.2117734173,0.0135135135,0,0,0,0.0135135135,0,72,47,25,0.6527777778,0.003148041,1.5319148936,0.0175813848,581.36726598,33340.67911,0,0,39.281572026,640.71766877,314.25257621,20478.054522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.568943216,329.91402628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.419458457,4084.6069298,1461.2744794,372519.92619,0,0,172.83891691,3818.6789994,7.8563144052,61.721676033,0,0,0,0,0,0,7.8563144052,61.721676033,0,0,0,0,0,0,0,0,0,0,0,0
June,4701,albacore,VA,1,2,379.50363196,13227.200412,1161,6,,,1,2011,VA,74,0,0.0675675676,0.5405405405,0,0,0,0,0,0,0,0,0,0,0,0,0.0405405405,0,0,0,0,0,0,0,0,0,0,0.1486486486,2.5135135135,0,0.2972972973,0.0135135135,0,0,0,0.0135135135,0,0,0.1186597556,2.6079229915,0,0,0,0,0,0,0,0,0,0,0,0,0.0668271011,0,0,0,0,0,0,0,0,0,0,0.8132173269,39.321732692,0,0.2117734173,0.0135135135,0,0,0,0.0135135135,0,72,47,25,0.6527777778,0.003148041,1.5319148936,0.0175813848,581.36726598,33340.67911,0,0,39.281572026,640.71766877,314.25257621,20478.054522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.568943216,329.91402628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.419458457,4084.6069298,1461.2744794,372519.92619,0,0,172.83891691,3818.6789994,7.8563144052,61.721676033,0,0,0,0,0,0,7.8563144052,61.721676033,0,0,0,0,0,0,0,0,0,0,0,0
June,4711,yellowfin tuna,VA,1,2,379.50363196,13227.200412,1161,6,,,1,2011,VA,74,0,0.0675675676,0.5405405405,0,0,0,0,0,0,0,0,0,0,0,0,0.0405405405,0,0,0,0,0,0,0,0,0,0,0.1486486486,2.5135135135,0,0.2972972973,0.0135135135,0,0,0,0.0135135135,0,0,0.1186597556,2.6079229915,0,0,0,0,0,0,0,0,0,0,0,0,0.0668271011,0,0,0,0,0,0,0,0,0,0,0.8132173269,39.321732692,0,0.2117734173,0.0135135135,0,0,0,0.0135135135,0,72,47,25,0.6527777778,0.003148041,1.5319148936,0.0175813848,581.36726598,33340.67911,0,0,39.281572026,640.71766877,314.25257621,20478.054522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.568943216,329.91402628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.419458457,4084.6069298,1461.2744794,372519.92619,0,0,172.83891691,3818.6789994,7.8563144052,61.721676033,0,0,0,0,0,0,7.8563144052,61.721676033,0,0,314.25257621,20478.054522,0.5405405405,2.6079229915,54.994200836,3024.3621256,0,0,54.994200836,2347.6189516
June,4720,wahoo,VA,1,2,379.50363196,13227.200412,1161,6,,,1,2011,VA,74,0,0.0675675676,0.5405405405,0,0,0,0,0,0,0,0,0,0,0,0,0.0405405405,0,0,0,0,0,0,0,0,0,0,0.1486486486,2.5135135135,0,0.2972972973,0.0135135135,0,0,0,0.0135135135,0,0,0.1186597556,2.6079229915,0,0,0,0,0,0,0,0,0,0,0,0,0.0668271011,0,0,0,0,0,0,0,0,0,0,0.8132173269,39.321732692,0,0.2117734173,0.0135135135,0,0,0,0.0135135135,0,72,47,25,0.6527777778,0.003148041,1.5319148936,0.0175813848,581.36726598,33340.67911,0,0,39.281572026,640.71766877,314.25257621,20478.054522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.568943216,329.91402628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.419458457,4084.6069298,1461.2744794,372519.92619,0,0,172.83891691,3818.6789994,7.8563144052,61.721676033,0,0,0,0,0,0,7.8563144052,61.721676033,0,0,0,0,0,0,0,0,0,0,0,0
June,4801,white shark,VA,1,2,379.50363196,13227.200412,1161,6,,,1,2011,VA,74,0,0.0675675676,0.5405405405,0,0,0,0,0,0,0,0,0,0,0,0,0.0405405405,0,0,0,0,0,0,0,0,0,0,0.1486486486,2.5135135135,0,0.2972972973,0.0135135135,0,0,0,0.0135135135,0,0,0.1186597556,2.6079229915,0,0,0,0,0,0,0,0,0,0,0,0,0.0668271011,0,0,0,0,0,0,0,0,0,0,0.8132173269,39.321732692,0,0.2117734173,0.0135135135,0,0,0,0.0135135135,0,72,47,25,0.6527777778,0.003148041,1.5319148936,0.0175813848,581.36726598,33340.67911,0,0,39.281572026,640.71766877,314.25257621,20478.054522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.568943216,329.91402628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.419458457,4084.6069298,1461.2744794,372519.92619,0,0,172.83891691,3818.6789994,7.8563144052,61.721676033,0,0,0,0,0,0,7.8563144052,61.721676033,0,0,0,0,0,0,0,0,0,0,0,0
June,4811,porbeagle shark,VA,1,2,379.50363196,13227.200412,1161,6,,,1,2011,VA,74,0,0.0675675676,0.5405405405,0,0,0,0,0,0,0,0,0,0,0,0,0.0405405405,0,0,0,0,0,0,0,0,0,0,0.1486486486,2.5135135135,0,0.2972972973,0.0135135135,0,0,0,0.0135135135,0,0,0.1186597556,2.6079229915,0,0,0,0,0,0,0,0,0,0,0,0,0.0668271011,0,0,0,0,0,0,0,0,0,0,0.8132173269,39.321732692,0,0.2117734173,0.0135135135,0,0,0,0.0135135135,0,72,47,25,0.6527777778,0.003148041,1.5319148936,0.0175813848,581.36726598,33340.67911,0,0,39.281572026,640.71766877,314.25257621,20478.054522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.568943216,329.91402628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.419458457,4084.6069298,1461.2744794,372519.92619,0,0,172.83891691,3818.6789994,7.8563144052,61.721676033,0,0,0,0,0,0,7.8563144052,61.721676033,0,0,0,0,0,0,0,0,0,0,0,0
June,4821,sandbar shark,VA,1,2,379.50363196,13227.200412,1161,6,,,1,2011,VA,74,0,0.0675675676,0.5405405405,0,0,0,0,0,0,0,0,0,0,0,0,0.0405405405,0,0,0,0,0,0,0,0,0,0,0.1486486486,2.5135135135,0,0.2972972973,0.0135135135,0,0,0,0.0135135135,0,0,0.1186597556,2.6079229915,0,0,0,0,0,0,0,0,0,0,0,0,0.0668271011,0,0,0,0,0,0,0,0,0,0,0.8132173269,39.321732692,0,0.2117734173,0.0135135135,0,0,0,0.0135135135,0,72,47,25,0.6527777778,0.003148041,1.5319148936,0.0175813848,581.36726598,33340.67911,0,0,39.281572026,640.71766877,314.25257621,20478.054522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.568943216,329.91402628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.419458457,4084.6069298,1461.2744794,372519.92619,0,0,172.83891691,3818.6789994,7.8563144052,61.721676033,0,0,0,0,0,0,7.8563144052,61.721676033,0,0,0,0,0,0,0,0,0,0,0,0
June,4841,dusky shark,VA,1,2,379.50363196,13227.200412,1161,6,,,1,2011,VA,74,0,0.0675675676,0.5405405405,0,0,0,0,0,0,0,0,0,0,0,0,0.0405405405,0,0,0,0,0,0,0,0,0,0,0.1486486486,2.5135135135,0,0.2972972973,0.0135135135,0,0,0,0.0135135135,0,0,0.1186597556,2.6079229915,0,0,0,0,0,0,0,0,0,0,0,0,0.0668271011,0,0,0,0,0,0,0,0,0,0,0.8132173269,39.321732692,0,0.2117734173,0.0135135135,0,0,0,0.0135135135,0,72,47,25,0.6527777778,0.003148041,1.5319148936,0.0175813848,581.36726598,33340.67911,0,0,39.281572026,640.71766877,314.25257621,20478.054522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.568943216,329.91402628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.419458457,4084.6069298,1461.2744794,372519.92619,0,0,172.83891691,3818.6789994,7.8563144052,61.721676033,0,0,0,0,0,0,7.8563144052,61.721676033,0,0,0,0,0,0,39.281572026,640.71766877,0,0,0,0
June,4911,tiger shark,VA,1,2,379.50363196,13227.200412,1161,6,,,1,2011,VA,74,0,0.0675675676,0.5405405405,0,0,0,0,0,0,0,0,0,0,0,0,0.0405405405,0,0,0,0,0,0,0,0,0,0,0.1486486486,2.5135135135,0,0.2972972973,0.0135135135,0,0,0,0.0135135135,0,0,0.1186597556,2.6079229915,0,0,0,0,0,0,0,0,0,0,0,0,0.0668271011,0,0,0,0,0,0,0,0,0,0,0.8132173269,39.321732692,0,0.2117734173,0.0135135135,0,0,0,0.0135135135,0,72,47,25,0.6527777778,0.003148041,1.5319148936,0.0175813848,581.36726598,33340.67911,0,0,39.281572026,640.71766877,314.25257621,20478.054522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.568943216,329.91402628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.419458457,4084.6069298,1461.2744794,372519.92619,0,0,172.83891691,3818.6789994,7.8563144052,61.721676033,0,0,0,0,0,0,7.8563144052,61.721676033,0,0,0,0,0,0,15.71262881,246.88670413,0,0,0,0
June,4931,blue shark,VA,1,2,379.50363196,13227.200412,1161,6,,,1,2011,VA,74,0,0.0675675676,0.5405405405,0,0,0,0,0,0,0,0,0,0,0,0,0.0405405405,0,0,0,0,0,0,0,0,0,0,0.1486486486,2.5135135135,0,0.2972972973,0.0135135135,0,0,0,0.0135135135,0,0,0.1186597556,2.6079229915,0,0,0,0,0,0,0,0,0,0,0,0,0.0668271011,0,0,0,0,0,0,0,0,0,0,0.8132173269,39.321732692,0,0.2117734173,0.0135135135,0,0,0,0.0135135135,0,72,47,25,0.6527777778,0.003148041,1.5319148936,0.0175813848,581.36726598,33340.67911,0,0,39.281572026,640.71766877,314.25257621,20478.054522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.568943216,329.91402628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.419458457,4084.6069298,1461.2744794,372519.92619,0,0,172.83891691,3818.6789994,7.8563144052,61.721676033,0,0,0,0,0,0,7.8563144052,61.721676033,0,0,0,0,0,0,0,0,0,0,0,0
June,4951,hammerhead sharks,VA,1,2,379.50363196,13227.200412,1161,6,,,1,2011,VA,74,0,0.0675675676,0.5405405405,0,0,0,0,0,0,0,0,0,0,0,0,0.0405405405,0,0,0,0,0,0,0,0,0,0,0.1486486486,2.5135135135,0,0.2972972973,0.0135135135,0,0,0,0.0135135135,0,0,0.1186597556,2.6079229915,0,0,0,0,0,0,0,0,0,0,0,0,0.0668271011,0,0,0,0,0,0,0,0,0,0,0.8132173269,39.321732692,0,0.2117734173,0.0135135135,0,0,0,0.0135135135,0,72,47,25,0.6527777778,0.003148041,1.5319148936,0.0175813848,581.36726598,33340.67911,0,0,39.281572026,640.71766877,314.25257621,20478.054522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.568943216,329.91402628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.419458457,4084.6069298,1461.2744794,372519.92619,0,0,172.83891691,3818.6789994,7.8563144052,61.721676033,0,0,0,0,0,0,7.8563144052,61.721676033,0,0,0,0,0,0,0,0,0,0,0,0
June,5293,blackfin tuna,VA,1,2,379.50363196,13227.200412,1161,6,,,1,2011,VA,74,0,0.0675675676,0.5405405405,0,0,0,0,0,0,0,0,0,0,0,0,0.0405405405,0,0,0,0,0,0,0,0,0,0,0.1486486486,2.5135135135,0,0.2972972973,0.0135135135,0,0,0,0.0135135135,0,0,0.1186597556,2.6079229915,0,0,0,0,0,0,0,0,0,0,0,0,0.0668271011,0,0,0,0,0,0,0,0,0,0,0.8132173269,39.321732692,0,0.2117734173,0.0135135135,0,0,0,0.0135135135,0,72,47,25,0.6527777778,0.003148041,1.5319148936,0.0175813848,581.36726598,33340.67911,0,0,39.281572026,640.71766877,314.25257621,20478.054522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.568943216,329.91402628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.419458457,4084.6069298,1461.2744794,372519.92619,0,0,172.83891691,3818.6789994,7.8563144052,61.721676033,0,0,0,0,0,0,7.8563144052,61.721676033,0,0,0,0,0,0,0,0,0,0,0,0
June,0030,greater amberjack,VA,2,2,106.8907563,1917.3871201,106,6,,,1,2011,VA,38,0,0.0526315789,0.8684210526,0,0.0526315789,0,0,0.0263157895,0,0,0,0.0526315789,0,0,0,0.0263157895,0,0.0526315789,0.3421052632,0,0.0263157895,0,0,0,0,0,0.2631578947,4.8684210526,0,0.3157894737,0.1315789474,0.0263157895,0,0,0,0,0,0.0512091038,5.1443812233,0,0.0512091038,0,0,0.0263157895,0,0,0,0.0512091038,0,0,0,0.0263157895,0,0.0512091038,3.7987197724,0,0.0263157895,0,0,0,0,0,2.6315789474,74.982219061,0,0.2219061166,0.1173541963,0.0263157895,0,0,0,0,34,18,16,0.5294117647,0.0073274985,1.8888888889,0.0961050838,201.9047619,7754.838715,0,0,10.626566416,65.967023091,175.33834586,10317.288074,0,0,10.626566416,65.967023091,0,0,0,0,5.313283208,28.230978449,0,0,0,0,0,0,10.626566416,65.967023091,0,0,0,0,0,0,5.313283208,28.230978449,0,0,10.626566416,65.967023091,69.072681704,4207.5526694,0,0,5.313283208,28.230978449,0,0,0,0,0,0,0,0,0,0,53.13283208,2823.0978449,982.95739348,248938.7319,0,0,63.759398496,966.10611015,26.56641604,236.20555418,5.313283208,28.230978449,0,0,0,0,0,0,0,0,53.13283208,2823.0978449,0.2631578947,2.6315789474,5.313283208,28.230978449,0,0,0,0
June,0330,Atlantic bonito,VA,2,2,106.8907563,1917.3871201,106,6,,,1,2011,VA,38,0,0.0526315789,0.8684210526,0,0.0526315789,0,0,0.0263157895,0,0,0,0.0526315789,0,0,0,0.0263157895,0,0.0526315789,0.3421052632,0,0.0263157895,0,0,0,0,0,0.2631578947,4.8684210526,0,0.3157894737,0.1315789474,0.0263157895,0,0,0,0,0,0.0512091038,5.1443812233,0,0.0512091038,0,0,0.0263157895,0,0,0,0.0512091038,0,0,0,0.0263157895,0,0.0512091038,3.7987197724,0,0.0263157895,0,0,0,0,0,2.6315789474,74.982219061,0,0.2219061166,0.1173541963,0.0263157895,0,0,0,0,34,18,16,0.5294117647,0.0073274985,1.8888888889,0.0961050838,201.9047619,7754.838715,0,0,10.626566416,65.967023091,175.33834586,10317.288074,0,0,10.626566416,65.967023091,0,0,0,0,5.313283208,28.230978449,0,0,0,0,0,0,10.626566416,65.967023091,0,0,0,0,0,0,5.313283208,28.230978449,0,0,10.626566416,65.967023091,69.072681704,4207.5526694,0,0,5.313283208,28.230978449,0,0,0,0,0,0,0,0,0,0,53.13283208,2823.0978449,982.95739348,248938.7319,0,0,63.759398496,966.10611015,26.56641604,236.20555418,5.313283208,28.230978449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
June,1050,dolphin,VA,2,2,106.8907563,1917.3871201,106,6,,,1,2011,VA,38,0,0.0526315789,0.8684210526,0,0.0526315789,0,0,0.0263157895,0,0,0,0.0526315789,0,0,0,0.0263157895,0,0.0526315789,0.3421052632,0,0.0263157895,0,0,0,0,0,0.2631578947,4.8684210526,0,0.3157894737,0.1315789474,0.0263157895,0,0,0,0,0,0.0512091038,5.1443812233,0,0.0512091038,0,0,0.0263157895,0,0,0,0.0512091038,0,0,0,0.0263157895,0,0.0512091038,3.7987197724,0,0.0263157895,0,0,0,0,0,2.6315789474,74.982219061,0,0.2219061166,0.1173541963,0.0263157895,0,0,0,0,34,18,16,0.5294117647,0.0073274985,1.8888888889,0.0961050838,201.9047619,7754.838715,0,0,10.626566416,65.967023091,175.33834586,10317.288074,0,0,10.626566416,65.967023091,0,0,0,0,5.313283208,28.230978449,0,0,0,0,0,0,10.626566416,65.967023091,0,0,0,0,0,0,5.313283208,28.230978449,0,0,10.626566416,65.967023091,69.072681704,4207.5526694,0,0,5.313283208,28.230978449,0,0,0,0,0,0,0,0,0,0,53.13283208,2823.0978449,982.95739348,248938.7319,0,0,63.759398496,966.10611015,26.56641604,236.20555418,5.313283208,28.230978449,0,0,0,0,0,0,0,0,982.95739348,248938.7319,4.8684210526,74.982219061,5.313283208,28.230978449,0,0,21.253132832,310.82498307
June,1940,king mackerel,VA,2,2,106.8907563,1917.3871201,106,6,,,1,2011,VA,38,0,0.0526315789,0.8684210526,0,0.0526315789,0,0,0.0263157895,0,0,0,0.0526315789,0,0,0,0.0263157895,0,0.0526315789,0.3421052632,0,0.0263157895,0,0,0,0,0,0.2631578947,4.8684210526,0,0.3157894737,0.1315789474,0.0263157895,0,0,0,0,0,0.0512091038,5.1443812233,0,0.0512091038,0,0,0.0263157895,0,0,0,0.0512091038,0,0,0,0.0263157895,0,0.0512091038,3.7987197724,0,0.0263157895,0,0,0,0,0,2.6315789474,74.982219061,0,0.2219061166,0.1173541963,0.0263157895,0,0,0,0,34,18,16,0.5294117647,0.0073274985,1.8888888889,0.0961050838,201.9047619,7754.838715,0,0,10.626566416,65.967023091,175.33834586,10317.288074,0,0,10.626566416,65.967023091,0,0,0,0,5.313283208,28.230978449,0,0,0,0,0,0,10.626566416,65.967023091,0,0,0,0,0,0,5.313283208,28.230978449,0,0,10.626566416,65.967023091,69.072681704,4207.5526694,0,0,5.313283208,28.230978449,0,0,0,0,0,0,0,0,0,0,53.13283208,2823.0978449,982.95739348,248938.7319,0,0,63.759398496,966.10611015,26.56641604,236.20555418,5.313283208,28.230978449,0,0,0,0,0,0,0,0,10.626566416,65.967023091,0.0526315789,0.0512091038,0,0,0,0,0,0
June,2161,white marlin,VA,2,2,106.8907563,1917.3871201,106,6,,,1,2011,VA,38,0,0.0526315789,0.8684210526,0,0.0526315789,0,0,0.0263157895,0,0,0,0.0526315789,0,0,0,0.0263157895,0,0.0526315789,0.3421052632,0,0.0263157895,0,0,0,0,0,0.2631578947,4.8684210526,0,0.3157894737,0.1315789474,0.0263157895,0,0,0,0,0,0.0512091038,5.1443812233,0,0.0512091038,0,0,0.0263157895,0,0,0,0.0512091038,0,0,0,0.0263157895,0,0.0512091038,3.7987197724,0,0.0263157895,0,0,0,0,0,2.6315789474,74.982219061,0,0.2219061166,0.1173541963,0.0263157895,0,0,0,0,34,18,16,0.5294117647,0.0073274985,1.8888888889,0.0961050838,201.9047619,7754.838715,0,0,10.626566416,65.967023091,175.33834586,10317.288074,0,0,10.626566416,65.967023091,0,0,0,0,5.313283208,28.230978449,0,0,0,0,0,0,10.626566416,65.967023091,0,0,0,0,0,0,5.313283208,28.230978449,0,0,10.626566416,65.967023091,69.072681704,4207.5526694,0,0,5.313283208,28.230978449,0,0,0,0,0,0,0,0,0,0,53.13283208,2823.0978449,982.95739348,248938.7319,0,0,63.759398496,966.10611015,26.56641604,236.20555418,5.313283208,28.230978449,0,0,0,0,0,0,0,0,10.626566416,65.967023091,0.0526315789,0.0512091038,69.072681704,1531.0098993,0,0,0,0
June,2171,blue marlin,VA,2,2,106.8907563,1917.3871201,106,6,,,1,2011,VA,38,0,0.0526315789,0.8684210526,0,0.0526315789,0,0,0.0263157895,0,0,0,0.0526315789,0,0,0,0.0263157895,0,0.0526315789,0.3421052632,0,0.0263157895,0,0,0,0,0,0.2631578947,4.8684210526,0,0.3157894737,0.1315789474,0.0263157895,0,0,0,0,0,0.0512091038,5.1443812233,0,0.0512091038,0,0,0.0263157895,0,0,0,0.0512091038,0,0,0,0.0263157895,0,0.0512091038,3.7987197724,0,0.0263157895,0,0,0,0,0,2.6315789474,74.982219061,0,0.2219061166,0.1173541963,0.0263157895,0,0,0,0,34,18,16,0.5294117647,0.0073274985,1.8888888889,0.0961050838,201.9047619,7754.838715,0,0,10.626566416,65.967023091,175.33834586,10317.288074,0,0,10.626566416,65.967023091,0,0,0,0,5.313283208,28.230978449,0,0,0,0,0,0,10.626566416,65.967023091,0,0,0,0,0,0,5.313283208,28.230978449,0,0,10.626566416,65.967023091,69.072681704,4207.5526694,0,0,5.313283208,28.230978449,0,0,0,0,0,0,0,0,0,0,53.13283208,2823.0978449,982.95739348,248938.7319,0,0,63.759398496,966.10611015,26.56641604,236.20555418,5.313283208,28.230978449,0,0,0,0,0,0,0,0,0,0,0,0,21.253132832,310.82498307,0,0,0,0
June,3026,sailfish,VA,2,2,106.8907563,1917.3871201,106,6,,,1,2011,VA,38,0,0.0526315789,0.8684210526,0,0.0526315789,0,0,0.0263157895,0,0,0,0.0526315789,0,0,0,0.0263157895,0,0.0526315789,0.3421052632,0,0.0263157895,0,0,0,0,0,0.2631578947,4.8684210526,0,0.3157894737,0.1315789474,0.0263157895,0,0,0,0,0,0.0512091038,5.1443812233,0,0.0512091038,0,0,0.0263157895,0,0,0,0.0512091038,0,0,0,0.0263157895,0,0.0512091038,3.7987197724,0,0.0263157895,0,0,0,0,0,2.6315789474,74.982219061,0,0.2219061166,0.1173541963,0.0263157895,0,0,0,0,34,18,16,0.5294117647,0.0073274985,1.8888888889,0.0961050838,201.9047619,7754.838715,0,0,10.626566416,65.967023091,175.33834586,10317.288074,0,0,10.626566416,65.967023091,0,0,0,0,5.313283208,28.230978449,0,0,0,0,0,0,10.626566416,65.967023091,0,0,0,0,0,0,5.313283208,28.230978449,0,0,10.626566416,65.967023091,69.072681704,4207.5526694,0,0,5.313283208,28.230978449,0,0,0,0,0,0,0,0,0,0,53.13283208,2823.0978449,982.95739348,248938.7319,0,0,63.759398496,966.10611015,26.56641604,236.20555418,5.313283208,28.230978449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
